user_id,city,trip_ct,is_winter,is_night,one_way,duration
67357,OMA,2,0.0,0.0,1.0,46.0
67359,OMA,2,0.0,0.0,1.0,20.5
67363,OMA,2,0.0,1.0,1.0,52.0
67369,OMA,2,0.0,0.0,1.0,40.0
67371,OMA,4,0.0,0.0,1.0,23.0
67375,OMA,3,0.0,0.0,1.0,34.666666666666664
67386,OMA,1,0.0,1.0,1.0,10.0
67387,OMA,6,0.0,1.0,1.0,34.666666666666664
67396,OMA,11,0.0,0.36363636363636365,0.7272727272727273,45.09090909090909
67397,OMA,11,0.18181818181818182,0.2727272727272727,0.6363636363636364,41.27272727272727
67398,OMA,2,0.0,0.0,1.0,49.5
67400,OMA,1,0.0,0.0,1.0,38.0
67404,OMA,1,0.0,0.0,1.0,63.0
67406,OMA,1,0.0,0.0,1.0,33.0
67407,OMA,2,0.0,0.0,1.0,49.5
67410,OMA,1,0.0,0.0,1.0,60.0
67411,OMA,5,0.0,0.0,1.0,48.2
67412,OMA,1,0.0,0.0,1.0,52.0
67415,OMA,2,0.0,0.0,1.0,53.5
67417,OMA,3,0.0,0.0,1.0,57.666666666666664
67421,OMA,1,0.0,0.0,1.0,55.0
67422,OMA,3,0.0,0.0,1.0,61.0
67423,OMA,4,0.0,0.0,1.0,42.25
67428,OMA,86,0.05813953488372093,0.3023255813953488,0.9069767441860465,25.406976744186046
67429,OMA,2,0.0,0.0,1.0,35.0
67431,OMA,1,0.0,0.0,1.0,39.0
67432,OMA,1,0.0,0.0,1.0,76.0
67433,OMA,2,0.0,1.0,1.0,18.5
67437,OMA,2,0.0,1.0,1.0,47.0
67439,OMA,6,0.0,0.5,0.8333333333333334,50.333333333333336
67443,OMA,6,0.0,0.3333333333333333,1.0,42.333333333333336
67445,OMA,1,0.0,1.0,1.0,63.0
67446,OMA,1,0.0,1.0,1.0,19.0
67449,OMA,4,0.5,0.5,0.25,54.5
67450,OMA,1,0.0,1.0,1.0,53.0
67452,OMA,1,0.0,1.0,1.0,40.0
67453,OMA,2,0.0,1.0,1.0,42.5
67455,OMA,6,0.0,0.0,1.0,35.666666666666664
67457,OMA,1,0.0,0.0,1.0,70.0
67458,OMA,4,0.0,0.5,1.0,53.0
67460,OMA,1,0.0,0.0,1.0,11.0
67466,OMA,1,0.0,0.0,1.0,30.0
67469,OMA,2,0.0,0.0,1.0,48.0
67473,OMA,2,0.0,0.0,1.0,93.5
67475,OMA,3,0.0,1.0,1.0,30.333333333333332
67479,OMA,2,0.0,1.0,1.0,73.0
67487,OMA,1,0.0,1.0,1.0,32.0
67488,OMA,3,0.0,0.3333333333333333,1.0,50.0
67489,OMA,1,0.0,1.0,1.0,51.0
67492,OMA,5,0.0,0.0,1.0,44.0
67499,OMA,2,0.0,0.0,1.0,40.0
67502,OMA,2,0.0,0.0,1.0,59.5
67504,OMA,1,0.0,0.0,1.0,55.0
67505,OMA,1,0.0,0.0,1.0,76.0
67506,OMA,1,0.0,0.0,1.0,76.0
67508,OMA,2,0.0,0.0,1.0,35.0
67510,OMA,1,0.0,0.0,1.0,34.0
67516,OMA,2,0.0,1.0,1.0,33.0
67519,OMA,3,0.0,0.0,0.3333333333333333,47.333333333333336
67520,OMA,6,0.0,0.5,0.16666666666666666,53.5
67521,OMA,1,0.0,0.0,1.0,31.0
67529,OMA,2,0.0,0.0,1.0,55.5
67534,OMA,1,0.0,0.0,1.0,34.0
67535,OMA,2,0.0,0.0,1.0,31.5
67537,OMA,2,0.0,0.0,1.0,27.5
67539,OMA,2,0.0,0.0,1.0,52.0
67541,OMA,1,0.0,0.0,1.0,48.0
67544,OMA,2,0.0,0.0,1.0,24.5
67546,OMA,1,0.0,1.0,1.0,36.0
67547,OMA,4,0.0,0.25,1.0,31.25
67549,OMA,2,0.0,0.0,1.0,31.5
67551,OMA,2,0.0,0.0,1.0,35.5
67553,OMA,3,0.0,0.0,1.0,25.333333333333332
67559,OMA,4,0.0,0.0,1.0,68.0
67564,OMA,4,0.0,0.0,0.75,52.0
67566,OMA,1,0.0,0.0,1.0,31.0
67567,OMA,1,0.0,0.0,1.0,7.0
67568,OMA,1,0.0,0.0,1.0,30.0
67572,OMA,2,0.0,0.0,1.0,31.5
67574,OMA,1,0.0,0.0,1.0,54.0
67580,OMA,3,0.0,1.0,1.0,39.0
67581,OMA,2,0.0,1.0,1.0,25.5
67585,OMA,1,0.0,0.0,1.0,39.0
67586,OMA,1,0.0,0.0,1.0,5.0
67588,OMA,2,0.0,0.0,1.0,45.0
67593,OMA,2,0.0,0.0,1.0,35.5
67595,OMA,1,0.0,0.0,1.0,90.0
67596,OMA,2,0.0,0.0,1.0,47.0
67598,OMA,1,0.0,0.0,1.0,23.0
67601,OMA,9,0.0,0.0,0.5555555555555556,31.0
67602,OMA,1,0.0,0.0,1.0,48.0
67603,OMA,1,0.0,0.0,1.0,49.0
67604,OMA,4,0.0,0.0,1.0,49.25
67607,OMA,1,0.0,1.0,1.0,25.0
67608,OMA,3,0.0,0.6666666666666666,0.6666666666666666,30.0
67610,OMA,4,0.0,0.5,0.75,44.5
67615,OMA,1,0.0,1.0,1.0,10.0
67616,OMA,1,0.0,1.0,1.0,11.0
67618,OMA,3,0.0,1.0,0.3333333333333333,14.0
67622,OMA,1,0.0,0.0,1.0,39.0
67626,OMA,2,0.0,0.0,1.0,20.5
67627,OMA,4,0.0,0.0,1.0,88.0
67634,OMA,1,0.0,0.0,1.0,44.0
67636,OMA,1,0.0,0.0,1.0,37.0
67637,OMA,1,0.0,0.0,1.0,38.0
67638,OMA,2,0.0,0.0,1.0,82.0
67642,OMA,1,0.0,0.0,1.0,38.0
67643,OMA,1,0.0,0.0,1.0,39.0
67644,OMA,2,0.0,0.0,1.0,34.0
67646,OMA,2,0.0,0.0,1.0,55.5
67648,OMA,2,0.0,0.0,1.0,45.0
67650,OMA,2,0.0,0.0,1.0,18.5
67652,OMA,2,0.0,0.0,1.0,94.5
67654,OMA,2,0.0,0.0,1.0,74.5
67657,OMA,2,0.0,1.0,1.0,47.5
67659,OMA,4,0.0,1.0,1.0,24.75
67660,OMA,1,0.0,1.0,1.0,30.0
67662,OMA,1,0.0,1.0,1.0,20.0
67663,OMA,1,0.0,1.0,1.0,27.0
67664,OMA,1,0.0,1.0,1.0,29.0
67665,OMA,2,0.0,1.0,1.0,46.0
67666,OMA,2,0.0,1.0,1.0,61.0
67669,OMA,5,0.0,0.8,0.4,43.4
67671,OMA,2,0.0,0.0,1.0,33.5
67673,OMA,5,0.0,0.0,1.0,47.4
67677,OMA,1,0.0,0.0,1.0,70.0
67679,OMA,2,0.0,0.0,1.0,14.5
67681,OMA,4,0.5,0.0,1.0,24.0
67683,OMA,1,0.0,0.0,1.0,31.0
67684,OMA,1,0.0,0.0,1.0,76.0
67685,OMA,5,0.0,0.0,1.0,48.4
67689,OMA,2,0.0,0.0,1.0,43.5
67695,OMA,2,0.0,1.0,1.0,37.0
67697,OMA,8,0.0,0.875,0.75,42.625
67698,OMA,2,0.0,0.5,1.0,38.5
67701,OMA,4,0.0,0.0,1.0,73.5
67703,OMA,3,0.0,1.0,1.0,25.0
67706,OMA,2,0.0,1.0,1.0,43.5
67708,OMA,2,0.0,0.0,1.0,27.5
67710,OMA,2,0.0,0.0,1.0,59.0
67713,OMA,1,0.0,0.0,1.0,85.0
67714,OMA,1,0.0,0.0,1.0,87.0
67715,OMA,2,0.0,0.0,1.0,28.0
67718,OMA,12,0.0,0.3333333333333333,0.5833333333333334,40.166666666666664
67721,OMA,2,0.5,0.0,1.0,34.0
67722,OMA,1,0.0,0.0,1.0,43.0
67724,OMA,3,0.0,0.0,1.0,44.666666666666664
67725,OMA,1,0.0,0.0,1.0,15.0
67727,OMA,8,0.0,0.0,0.875,48.125
67731,OMA,3,0.0,0.0,1.0,29.0
67736,OMA,3,0.0,1.0,1.0,40.666666666666664
67739,OMA,2,0.0,0.0,1.0,53.0
67742,OMA,2,0.0,0.0,1.0,56.0
67744,OMA,2,0.0,0.5,1.0,60.0
67746,OMA,1,0.0,0.0,1.0,24.0
67747,OMA,2,0.0,0.0,1.0,29.5
67749,OMA,1,0.0,0.0,1.0,40.0
67750,OMA,2,0.0,0.0,1.0,41.5
67752,OMA,1,0.0,0.0,1.0,13.0
67753,OMA,2,0.0,0.0,1.0,50.5
67755,OMA,1,0.0,0.0,1.0,38.0
67756,OMA,1,0.0,0.0,1.0,55.0
67757,OMA,2,0.0,0.0,1.0,47.5
67759,OMA,1,0.0,0.0,1.0,23.0
67760,OMA,1,0.0,0.0,1.0,24.0
67761,OMA,2,0.0,0.0,1.0,42.0
67763,OMA,3,0.0,0.0,1.0,44.333333333333336
67768,OMA,2,0.0,1.0,1.0,35.0
67771,OMA,2,0.0,1.0,1.0,43.0
67773,OMA,1,0.0,1.0,1.0,50.0
67776,OMA,5,0.0,0.6,1.0,77.2
67778,OMA,4,0.0,0.0,1.0,56.5
67782,OMA,2,0.0,0.0,1.0,57.5
67784,OMA,2,0.0,0.0,1.0,28.5
67791,OMA,2,0.0,0.0,1.0,17.5
67793,OMA,2,0.0,0.0,1.0,49.5
67795,OMA,2,0.0,0.0,1.0,24.0
67799,OMA,1,0.0,0.0,1.0,49.0
67802,OMA,2,1.0,0.0,1.0,93.5
67811,OMA,1,0.0,1.0,1.0,33.0
67814,OMA,2,0.0,1.0,1.0,22.5
67817,OMA,1,0.0,1.0,1.0,30.0
67818,OMA,1,0.0,0.0,1.0,15.0
67821,OMA,1,0.0,1.0,1.0,29.0
67823,OMA,2,0.0,0.0,1.0,54.5
67825,OMA,1,0.0,1.0,1.0,14.0
67827,OMA,1,0.0,0.0,1.0,52.0
67829,OMA,1,0.0,0.0,0.0,66.0
67830,OMA,2,0.0,0.0,1.0,25.5
67832,OMA,3,0.0,0.0,1.0,23.333333333333332
67833,OMA,3,0.0,0.0,0.3333333333333333,52.666666666666664
67846,OMA,2,0.0,0.0,1.0,38.5
67848,OMA,2,0.0,0.0,1.0,39.0
67850,OMA,2,0.0,0.0,1.0,41.0
67853,OMA,2,0.0,0.0,1.0,45.0
67855,OMA,1,0.0,0.0,1.0,14.0
67856,OMA,2,0.0,0.0,1.0,56.5
67858,OMA,2,0.0,0.0,1.0,41.5
67860,OMA,4,0.0,0.0,1.0,51.0
67864,OMA,2,0.0,0.0,1.0,34.5
67867,OMA,5,0.2,0.0,0.6,42.4
67868,OMA,8,0.125,0.375,0.875,45.25
67871,OMA,1,0.0,1.0,1.0,40.0
67879,OMA,6,0.0,1.0,0.6666666666666666,81.83333333333333
67882,OMA,2,0.0,0.0,1.0,28.5
67886,OMA,3,0.0,0.0,1.0,51.333333333333336
67889,OMA,3,0.0,0.0,1.0,56.666666666666664
67891,OMA,2,0.0,0.0,1.0,18.5
67894,OMA,1,0.0,0.0,1.0,17.0
67896,OMA,2,0.0,0.0,1.0,27.5
67898,OMA,1,0.0,0.0,1.0,51.0
67899,OMA,2,0.0,0.0,1.0,61.5
67901,OMA,1,0.0,0.0,1.0,71.0
67904,OMA,1,0.0,0.0,1.0,43.0
67908,OMA,1,0.0,0.0,1.0,21.0
67910,OMA,4,0.0,0.0,1.0,33.25
67912,OMA,2,0.0,0.0,1.0,68.5
67913,OMA,1,0.0,0.0,1.0,55.0
67914,OMA,4,0.0,0.0,1.0,39.0
67918,OMA,2,0.0,0.0,1.0,39.5
67922,OMA,1,0.0,0.0,1.0,24.0
67923,OMA,2,0.0,0.0,1.0,50.5
67930,OMA,7,0.0,0.0,1.0,41.714285714285715
67935,OMA,1,0.0,0.0,1.0,33.0
67936,OMA,1,0.0,0.0,1.0,55.0
67937,OMA,4,0.0,0.0,1.0,58.0
67941,OMA,2,0.0,1.0,1.0,33.5
67943,OMA,4,0.0,1.0,1.0,37.75
67947,OMA,1,0.0,1.0,1.0,52.0
67948,OMA,3,0.0,1.0,1.0,57.0
67950,OMA,2,0.0,0.0,1.0,42.5
67952,OMA,29,0.10344827586206896,0.034482758620689655,0.7241379310344828,59.55172413793103
67955,OMA,4,0.0,0.0,1.0,48.5
67962,OMA,1,0.0,0.0,1.0,73.0
67965,OMA,3,0.0,0.0,1.0,41.333333333333336
67968,OMA,2,0.0,1.0,1.0,39.0
67970,OMA,2,0.0,1.0,1.0,5.5
67972,OMA,1,0.0,1.0,1.0,6.0
67979,OMA,1,0.0,0.0,1.0,22.0
67980,OMA,1,0.0,0.0,1.0,47.0
67982,OMA,2,0.0,1.0,1.0,35.5
67984,OMA,3,0.3333333333333333,0.0,1.0,49.666666666666664
67987,OMA,2,0.0,0.0,1.0,19.0
67989,OMA,6,0.0,0.6666666666666666,1.0,28.333333333333332
67993,OMA,2,0.5,0.0,1.0,57.0
67994,OMA,2,0.0,0.0,1.0,52.5
68001,OMA,4,0.0,1.0,0.75,56.0
68002,OMA,2,0.0,1.0,1.0,73.0
68003,OMA,2,0.0,1.0,1.0,41.0
68005,OMA,1,0.0,1.0,1.0,36.0
68006,OMA,2,0.0,1.0,1.0,40.5
68007,OMA,1,0.0,1.0,1.0,38.0
68010,OMA,4,0.0,0.5,1.0,29.0
68012,OMA,2,0.0,1.0,1.0,25.5
68014,OMA,1,0.0,0.0,1.0,36.0
68019,OMA,2,0.0,1.0,1.0,46.5
68028,OMA,1,0.0,0.0,1.0,38.0
68029,OMA,1,0.0,0.0,1.0,39.0
68030,OMA,1,0.0,0.0,1.0,39.0
68032,OMA,2,0.0,0.0,1.0,34.5
68034,OMA,2,0.0,0.0,1.0,52.5
68038,OMA,2,0.0,0.0,1.0,33.5
68043,OMA,3,0.0,0.0,1.0,16.666666666666668
68046,OMA,1,0.0,0.0,1.0,35.0
68047,OMA,1,0.0,0.0,1.0,36.0
68048,OMA,4,0.0,0.0,1.0,60.75
68050,OMA,1,0.0,1.0,1.0,62.0
68051,OMA,3,0.0,0.6666666666666666,1.0,58.0
68054,OMA,1,0.0,1.0,1.0,33.0
68055,OMA,1,0.0,0.0,1.0,38.0
68056,OMA,2,0.0,0.0,1.0,72.0
68063,OMA,2,0.0,0.0,1.0,42.0
68065,OMA,2,0.0,0.0,1.0,41.5
68067,OMA,5,0.0,0.8,1.0,36.2
68079,OMA,2,0.0,0.0,1.0,47.5
68085,OMA,2,0.0,0.0,1.0,54.5
68091,OMA,4,0.0,0.0,0.5,48.5
68094,OMA,1,0.0,0.0,1.0,43.0
68100,OMA,2,0.0,0.0,1.0,42.0
68102,OMA,1,0.0,0.0,1.0,36.0
68103,OMA,1,0.0,0.0,1.0,37.0
68106,OMA,2,0.0,0.0,1.0,30.0
68108,OMA,2,0.0,0.0,1.0,48.5
68110,OMA,2,0.0,0.0,1.0,56.5
68112,OMA,1,0.0,0.0,1.0,29.0
68113,OMA,1,0.0,0.0,1.0,13.0
68115,OMA,10,0.3,0.0,1.0,53.5
68119,OMA,2,0.0,0.0,1.0,46.5
68121,OMA,2,0.0,0.0,1.0,31.0
68124,OMA,1,0.0,0.0,1.0,68.0
68125,OMA,1,0.0,0.0,1.0,32.0
68126,OMA,3,0.0,0.0,1.0,34.333333333333336
68129,OMA,2,0.0,0.0,1.0,33.5
68131,OMA,1,0.0,0.0,1.0,35.0
68133,OMA,3,0.0,0.0,1.0,46.0
68134,OMA,2,0.0,0.0,1.0,27.5
68138,OMA,2,0.0,0.0,1.0,41.0
68139,OMA,2,0.0,0.5,1.0,52.5
68140,OMA,1,0.0,0.0,1.0,51.0
68141,OMA,1,0.0,0.0,1.0,50.0
68142,OMA,2,0.0,0.0,1.0,54.5
68144,OMA,1,0.0,0.0,1.0,26.0
68149,OMA,2,0.0,0.0,1.0,62.5
68151,OMA,2,0.0,0.0,1.0,53.5
68157,OMA,1,0.0,0.0,1.0,50.0
68158,OMA,1,0.0,0.0,1.0,51.0
68159,OMA,2,0.0,0.0,1.0,58.0
68161,OMA,1,0.0,0.0,1.0,37.0
68162,OMA,2,0.0,0.0,1.0,34.5
68164,OMA,1,0.0,0.0,1.0,69.0
68165,OMA,10,0.0,0.0,1.0,63.0
68166,OMA,2,0.0,0.0,1.0,19.5
68172,OMA,2,0.0,0.0,1.0,59.5
68175,OMA,2,0.0,1.0,1.0,63.5
68177,OMA,2,0.0,1.0,1.0,26.0
68190,OMA,2,0.0,0.0,1.0,51.5
68192,OMA,2,0.0,0.0,1.0,20.0
68195,OMA,2,0.0,0.0,1.0,26.5
68198,OMA,2,0.0,0.0,1.0,60.0
68199,OMA,2,0.0,0.0,1.0,49.0
68201,OMA,2,0.0,0.0,1.0,39.0
68202,OMA,4,0.0,0.0,1.0,51.25
68206,OMA,2,0.0,0.0,1.0,54.5
68208,OMA,2,0.0,1.0,1.0,15.0
68212,OMA,1,0.0,0.0,1.0,15.0
68215,OMA,1,0.0,0.0,1.0,47.0
68219,OMA,1,0.0,0.0,1.0,48.0
68220,OMA,3,0.0,0.0,1.0,33.0
68221,OMA,7,0.0,0.5714285714285714,0.8571428571428571,47.0
68225,OMA,1,0.0,0.0,1.0,29.0
68226,OMA,3,0.0,0.0,1.0,33.333333333333336
68229,OMA,2,0.0,0.0,1.0,50.5
68235,OMA,2,0.0,0.0,1.0,44.5
68237,OMA,15,0.0,0.0,0.7333333333333333,51.8
68241,OMA,1,0.0,0.0,1.0,32.0
68242,OMA,4,0.0,0.0,1.0,42.5
68246,OMA,2,0.0,0.0,1.0,56.5
68249,OMA,1,0.0,0.0,1.0,2.0
68250,OMA,1,0.0,0.0,1.0,71.0
68251,OMA,2,0.0,0.0,1.0,50.5
68253,OMA,1,0.0,0.0,1.0,18.0
68254,OMA,1,0.0,0.0,1.0,18.0
68255,OMA,1,0.0,0.0,1.0,94.0
68256,OMA,1,0.0,0.0,1.0,95.0
68259,OMA,1,0.0,0.0,1.0,20.0
68260,OMA,2,0.0,0.0,1.0,14.5
68262,OMA,5,0.0,0.6,1.0,32.2
68265,OMA,1,0.0,0.0,1.0,50.0
68266,OMA,1,0.0,0.0,1.0,19.0
68267,OMA,1,0.0,0.0,1.0,20.0
68275,OMA,3,0.0,0.0,1.0,26.666666666666668
68278,OMA,8,0.25,0.0,1.0,47.625
68282,OMA,3,0.0,0.0,1.0,46.666666666666664
68285,OMA,1,0.0,0.0,1.0,49.0
68286,OMA,4,0.0,0.0,0.75,29.0
68288,OMA,6,0.0,0.3333333333333333,1.0,48.166666666666664
68290,OMA,2,0.0,1.0,1.0,25.0
68292,OMA,2,0.0,0.0,1.0,36.5
68299,OMA,1,0.0,1.0,1.0,12.0
68306,OMA,1,0.0,0.0,1.0,49.0
68307,OMA,1,0.0,0.0,1.0,52.0
68308,OMA,5,0.0,0.4,1.0,45.0
68309,OMA,1,0.0,1.0,1.0,79.0
68312,OMA,2,0.0,0.0,1.0,49.5
68314,OMA,2,0.0,0.0,1.0,45.0
68317,OMA,1,0.0,0.0,1.0,92.0
68318,OMA,2,0.0,0.0,1.0,95.0
68320,OMA,1,0.0,0.0,1.0,55.0
68321,OMA,1,0.0,0.0,1.0,55.0
68322,OMA,2,0.0,0.0,1.0,32.0
68326,OMA,2,0.0,0.0,1.0,56.0
68328,OMA,2,0.0,0.0,1.0,43.5
68331,OMA,2,0.0,0.0,1.0,36.0
68333,OMA,1,0.0,0.0,1.0,37.0
68337,OMA,2,0.0,0.0,1.0,55.5
68339,OMA,1,0.0,0.0,1.0,48.0
68340,OMA,4,0.0,0.0,1.0,38.25
68344,OMA,2,0.0,1.0,1.0,50.5
68346,OMA,1,0.0,1.0,1.0,33.0
68347,OMA,2,0.0,1.0,1.0,21.5
68351,OMA,1,0.0,0.0,1.0,57.0
68353,OMA,1,0.0,0.0,1.0,43.0
68354,OMA,1,0.0,0.0,1.0,43.0
68356,OMA,2,0.0,0.0,1.0,21.5
68359,OMA,2,0.0,0.0,1.0,37.0
68361,OMA,1,0.0,0.0,1.0,50.0
68362,OMA,5,0.4,0.0,1.0,55.2
68363,OMA,3,0.3333333333333333,0.6666666666666666,1.0,60.0
68367,OMA,2,0.0,0.0,1.0,48.0
68368,OMA,2,0.0,0.0,1.0,56.5
68370,OMA,2,0.0,0.0,1.0,28.5
68374,OMA,2,0.0,0.0,0.5,34.0
68375,OMA,2,0.0,0.0,1.0,41.0
68377,OMA,5,0.4,0.0,1.0,73.6
68379,OMA,1,0.0,0.0,1.0,43.0
68382,OMA,2,0.0,1.0,1.0,42.5
68384,OMA,2,0.0,1.0,1.0,44.5
68386,OMA,4,0.0,0.25,1.0,47.75
68389,OMA,2,0.0,0.0,1.0,41.5
68390,OMA,3,0.0,0.0,1.0,51.666666666666664
68393,OMA,3,0.0,0.0,1.0,54.333333333333336
68396,OMA,2,0.0,0.0,1.0,48.5
68398,OMA,2,0.0,0.0,1.0,72.0
68400,OMA,2,0.0,0.0,1.0,31.5
68402,OMA,4,0.0,0.5,1.0,37.0
68404,OMA,2,0.0,1.0,1.0,33.5
68409,OMA,1,0.0,0.0,1.0,19.0
68410,OMA,3,0.0,0.0,1.0,33.666666666666664
68411,OMA,2,0.0,0.0,1.0,29.5
68413,OMA,4,0.0,0.0,1.0,32.5
68417,OMA,1,0.0,0.0,1.0,43.0
68418,OMA,4,0.0,0.0,1.0,45.5
68422,OMA,1,0.0,0.0,1.0,17.0
68423,OMA,1,0.0,0.0,1.0,18.0
68424,OMA,1,0.0,0.0,1.0,24.0
68425,OMA,1,0.0,0.0,1.0,24.0
68426,OMA,2,0.0,1.0,1.0,34.0
68428,OMA,1,0.0,0.0,1.0,17.0
68429,OMA,1,0.0,1.0,1.0,33.0
68432,OMA,2,0.0,1.0,1.0,39.0
68433,OMA,1,0.0,1.0,1.0,40.0
68435,OMA,2,0.0,0.0,1.0,29.0
68441,OMA,1,0.0,0.0,1.0,40.0
68442,OMA,2,0.0,0.0,1.0,68.5
68444,OMA,3,0.0,0.6666666666666666,1.0,51.0
68446,OMA,2,0.0,0.5,1.0,55.0
68447,OMA,4,0.0,1.0,1.0,40.5
68451,OMA,2,0.0,1.0,1.0,78.5
68453,OMA,2,0.0,0.0,1.0,36.5
68455,OMA,2,0.0,0.0,1.0,50.5
68457,OMA,5,0.0,0.6,0.6,43.4
68459,OMA,3,0.0,0.0,0.3333333333333333,83.33333333333333
68461,OMA,1,0.0,0.0,1.0,36.0
68465,OMA,2,0.0,0.0,1.0,32.0
68466,OMA,2,0.0,0.0,1.0,20.0
68468,OMA,1,0.0,0.0,1.0,27.0
68469,OMA,1,0.0,0.0,1.0,4.0
68471,OMA,3,0.0,0.0,1.0,43.0
68474,OMA,2,0.0,0.0,1.0,39.5
68476,OMA,1,0.0,0.0,1.0,64.0
68479,OMA,2,0.0,0.0,1.0,76.5
68481,OMA,1,0.0,0.0,1.0,25.0
68484,OMA,2,0.5,0.0,1.0,50.5
68486,OMA,2,0.0,0.0,1.0,33.5
68488,OMA,8,0.0,0.0,0.5,58.0
68503,OMA,3,0.0,0.0,1.0,45.0
68507,OMA,3,0.0,0.6666666666666666,0.6666666666666666,30.333333333333332
68509,OMA,2,0.0,0.0,1.0,45.5
68513,OMA,4,0.5,0.0,1.0,53.5
68515,OMA,6,0.3333333333333333,0.0,1.0,45.333333333333336
68517,OMA,1,1.0,0.0,1.0,7.0
68518,OMA,1,1.0,1.0,1.0,31.0
68520,OMA,2,1.0,1.0,1.0,35.5
68522,OMA,1,1.0,1.0,1.0,30.0
68523,OMA,1,1.0,1.0,1.0,30.0
68527,OMA,1,1.0,0.0,1.0,48.0
68528,OMA,1,1.0,0.0,1.0,48.0
68531,OMA,1,1.0,0.0,1.0,32.0
68532,OMA,1,1.0,0.0,1.0,26.0
68533,OMA,2,1.0,0.0,1.0,18.0
68535,OMA,2,1.0,0.0,1.0,19.5
68539,OMA,2,1.0,0.0,1.0,32.0
68541,OMA,2,1.0,0.0,1.0,25.5
68544,OMA,3,1.0,0.0,1.0,60.0
68545,OMA,1,1.0,0.0,1.0,73.0
68546,OMA,3,1.0,0.0,1.0,88.66666666666667
68553,OMA,1,1.0,0.0,1.0,52.0
68554,OMA,2,0.5,0.0,1.0,52.0
68555,OMA,3,0.3333333333333333,0.0,1.0,51.333333333333336
68556,OMA,4,1.0,0.0,1.0,38.5
68561,OMA,1,1.0,0.0,1.0,38.0
68562,OMA,1,1.0,1.0,1.0,16.0
68563,OMA,4,1.0,1.0,1.0,17.5
68567,OMA,1,1.0,0.0,1.0,9.0
68570,OMA,5,0.8,0.0,1.0,44.2
68572,OMA,2,1.0,0.0,1.0,36.5
68574,OMA,1,1.0,1.0,1.0,13.0
68575,OMA,2,1.0,0.0,1.0,34.5
68579,OMA,1,1.0,0.0,1.0,29.0
68582,OMA,1,1.0,1.0,1.0,16.0
68588,OMA,8,0.625,0.125,1.0,29.375
68592,OMA,1,1.0,0.0,1.0,16.0
68594,OMA,4,1.0,0.0,0.5,62.25
68600,OMA,1,1.0,0.0,1.0,34.0
68615,OMA,3,0.3333333333333333,0.0,1.0,38.333333333333336
68616,OMA,2,1.0,0.0,1.0,21.0
68617,OMA,1,1.0,0.0,1.0,21.0
68619,OMA,1,1.0,0.0,1.0,22.0
68622,OMA,5,0.0,0.6,1.0,19.8
68624,OMA,2,1.0,0.0,1.0,23.5
68626,OMA,4,1.0,0.0,1.0,35.5
68630,OMA,6,0.5,0.0,1.0,48.833333333333336
68633,OMA,2,1.0,1.0,1.0,12.5
68635,OMA,2,1.0,0.0,1.0,43.0
68637,OMA,1,1.0,0.0,1.0,43.0
68638,OMA,2,1.0,0.0,1.0,70.0
68641,OMA,2,1.0,0.0,1.0,27.5
68643,OMA,2,0.0,1.0,1.0,11.0
68644,OMA,1,0.0,0.0,1.0,33.0
68645,OMA,2,0.0,0.0,1.0,34.0
68647,OMA,3,0.0,0.0,0.6666666666666666,43.333333333333336
68655,OMA,1,0.0,0.0,1.0,22.0
68661,OMA,1,0.0,0.0,1.0,45.0
68662,OMA,1,0.0,0.0,1.0,24.0
68663,OMA,1,0.0,0.0,1.0,22.0
68664,OMA,2,0.0,0.0,1.0,39.0
68673,OMA,2,0.0,0.0,1.0,54.5
68675,OMA,3,0.0,1.0,1.0,43.666666666666664
68679,OMA,4,0.0,0.0,1.0,66.25
68686,OMA,2,0.0,0.0,1.0,20.0
68691,OMA,12,0.3333333333333333,0.16666666666666666,1.0,36.25
68693,OMA,2,0.0,0.0,1.0,50.0
68695,OMA,2,0.0,0.0,1.0,41.0
68699,OMA,3,0.0,0.0,1.0,37.0
68702,OMA,2,0.0,0.0,1.0,42.0
68704,OMA,3,0.0,0.0,1.0,67.0
68705,OMA,3,0.0,1.0,1.0,29.333333333333332
68708,OMA,1,0.0,1.0,1.0,47.0
68713,OMA,2,0.0,0.0,1.0,43.0
68715,OMA,2,0.0,0.0,1.0,59.5
68717,OMA,6,0.0,0.0,1.0,62.166666666666664
68718,OMA,4,0.0,0.0,0.75,59.0
68720,OMA,1,0.0,0.0,1.0,42.0
68721,OMA,2,0.0,0.0,1.0,50.5
68723,OMA,4,0.0,0.0,1.0,41.25
68727,OMA,1,0.0,0.0,1.0,41.0
68729,OMA,1,0.0,0.0,1.0,16.0
68730,OMA,1,0.0,0.0,1.0,17.0
68731,OMA,1,0.0,0.0,1.0,18.0
68732,OMA,1,0.0,0.0,1.0,30.0
68733,OMA,1,0.0,1.0,1.0,38.0
68734,OMA,2,0.0,0.0,1.0,22.0
68738,OMA,5,0.0,1.0,1.0,51.2
68744,OMA,2,0.0,0.0,1.0,42.5
68746,OMA,1,0.0,0.0,1.0,18.0
68747,OMA,2,0.0,0.0,1.0,77.5
68750,OMA,2,0.0,0.0,1.0,57.5
68752,OMA,4,0.0,0.5,1.0,13.0
68756,OMA,1,0.0,0.0,1.0,8.0
68757,OMA,2,0.0,0.0,1.0,29.0
68761,OMA,3,0.0,1.0,1.0,29.333333333333332
68764,OMA,6,0.0,0.5,1.0,42.333333333333336
